,cust_id,count_accts,cm_age,flag_top_ed_spender,flag_cust_fee_paid_6m,pre6m_cust_spend,pre6m_cust_roc_cnt,pre6m_cust_non_disc_amt,pre6m_cust_non_disc_cnt,pre6m_cust_disc_amt,pre6m_cust_disc_cnt,pre6m_cust_outbound_amt,pre6m_cust_online_amt,pre6m_cust_online_cnt,pre6m_cust_travel_amt,pre6m_cust_travel_cnt,pre6m_cust_retail_amt,pre6m_cust_retail_cnt,pre6m_cust_myca_active,pre6m_cust_mob_logins,pre6m_total_mc_trs,acq_sub_chn,acq_type_grp,fee_type_grp,Cust_tenure,pre6m_spend_active_ind,highly_utilized_ind,min_pay_ind,paid_in_full_ind,sum_total_line_amt,direct_debit_ind,referrals,spillover,self_accts,Customer Low Quality indicator,cdss_most_rcnt_prob,cust_max_credit_12m_amt,cust_max_remit_12m_amt,cbr_3_score,cnsumr_chrg_actv_cust_cnt,cnsumr_chrg_avg_credit_12m_amt,cnsumr_lend_actv_cust_cnt,cnsumr_lend_tot_util_ratio,sow_revol_avg_paydown_pct,sow_tot_annual_ext_pmt_amt,sow_tot_revol_bal_amt,sow_tot_revol_cnt,sow_tot_trans_bal_amt,sow_tot_trans_cnt
3769,573755,2,41,1.0,1,18642,2118,4149,574,14494,1544,4612,7038,948,5669,518,8744,960,15,83,368.0,Direct,external,reduced_fee,9.0,1.0,1.0,0.0,0.0,60000,0.0,0.0,0.0,0.0,0.0,0.004,5006,4971,1000.0,0.0,,2.0,0.5666640000000001,0.0,,,0.0,,0.0
3770,573756,1,34,0.0,0,3401,176,302.0,24,3099,152,742.0,1771,164,819.0,22,1367,76,7,20,20,MGM,external,full_fee,8.0,1.0,1.0,0.0,0.0,6000,0.0,1.0,0.0,0.0,0.0,0.001,1062,1062,1304.0,0.0,,1.0,0.7078399999999999,0.0,,,0.0,,0.0
3771,573757,1,36,0.0,0,998.0,24,13.0,2,985.0,22,,194.0,12,,0,768.0,8,5,7,10.0,MGM,external,reduced_fee,3.0,1.0,0.0,0.0,0.0,12000,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,,,1069.0,0.0,,1.0,0.292191,0.0,,,0.0,,0.0
3772,573758,1,38,0.0,0,818.0,148,85.0,26,734.0,122,67.0,263.0,52,194.0,38,72.0,34,5,20,3,In House,others,no_fee,21.0,1.0,0.0,0.0,1.0,48000,1.0,0.0,0.0,0.0,0.0,0.0,745.0,726.0,1338.0,0.0,118.0,1.0,0.024678,0.0,,,0.0,,0.0
3773,573759,1,35,0.0,0,2598,702,393.0,116,2206,586,321.0,1353,324,684.0,340,740.0,180,9,34,16,Unreferred,external,no_fee,18.0,1.0,0.0,0.0,1.0,40000,1.0,2.0,1.0,0.0,0.0,0.0,967.0,967.0,1350.0,0.0,,1.0,0.065206,0.0,,,0.0,,0.0
3774,573760,1,65,0.0,0,1130,244,623.0,188,507.0,56,3.0,,0,39.0,8,924.0,212,3,3,35,MGM,external,no_fee,4.0,1.0,0.0,0.0,0.0,13333,0.0,0.0,0.0,0.0,0.0,0.0,321.0,321.0,1323.0,0.0,,1.0,0.06800199999999999,0.1798,2042,540.0,2.0,,0.0
3775,573761,1,36,1.0,0,5579,422,1137,166,4442,256,2405,4018,304,3788,100,1648,262,3,3,137.0,MGM,external,full_fee,,,,,,,,,,,,,,,,,,,,,,,,,
3776,573762,1,53,0.0,0,2868,166,1784,90,1085,76,178.0,2389,252,264.0,2,2312,142,4,5,14.0,,,no_fee,129.0,1.0,0.0,0.0,1.0,41600,1.0,0.0,0.0,0.0,0.0,0.0,608.0,584.0,1346.0,0.0,,1.0,0.129505,0.0,,,0.0,,0.0
3777,573763,1,69,1.0,1,12918,650,7514,324,5405,326,1915,3977,464,876.0,34,3823,384,9,45,55.0,,spillover,full_fee,110.0,1.0,0.0,0.0,1.0,102600,0.0,0.0,0.0,0.0,0.0,0.0,4092,4055,1312.0,0.0,,1.0,0.153575,0.0,,,0.0,,0.0
3778,573764,1,52,1.0,0,5745,766,1429,206,4317,560,774.0,2047,264,796.0,36,1569,222,4,4,21.0,Search,spillover,full_fee,40.0,1.0,0.0,0.0,0.0,10667,0.0,0.0,0.0,0.0,0.0,0.001,718.0,716.0,1061.0,1.0,521.0,0.0,0.0,0.0339,253.0,2265,2.0,,0.0
3779,573765,1,39,0.0,0,5871,478,1717,176,4155,302,696.0,3264,480,293.0,6,1827,268,0,0,20.0,MGM,external,reduced_fee,6.0,1.0,0.0,0.0,1.0,60000,1.0,0.0,0.0,0.0,0.0,0.0,1108,1085,1376.0,0.0,,1.0,0.122884,0.0,1658,,0.0,292.0,2.0
3780,573766,1,32,0.0,0,2288,368,1268,174,1020,194,496.0,711.0,72,395.0,8,446.0,56,5,5,16.0,Unreferred,external,no_fee,17.0,1.0,0.0,0.0,1.0,35067,1.0,0.0,0.0,0.0,0.0,0.0,738.0,671.0,1376.0,0.0,,1.0,0.021756,0.0,,,0.0,,0.0
3781,573767,1,35,1.0,0,963.0,142,608.0,82,355.0,60,28.0,238.0,68,16.0,8,784.0,110,7,7,30,MGM,spillover,reduced_fee,13.0,1.0,0.0,0.0,0.0,26400,1.0,2.0,1.0,1.0,0.0,0.0,2004,1066,1296.0,0.0,650.0,1.0,0.008411,0.0,,,0.0,,0.0
3782,573768,1,32,1.0,0,1647,552,255.0,150,1391,402,71.0,329.0,56,561.0,278,296.0,156,0,0,30,MGM,external,no_fee,8.0,1.0,0.0,0.0,1.0,20000,1.0,0.0,0.0,0.0,0.0,0.0,381.0,381.0,1053.0,0.0,,1.0,0.054196,0.0,,,0.0,,0.0
3783,573769,1,38,1.0,0,2361,418,1476,286,885.0,132,,28.0,4,28.0,2,2311,412,9,58,1,Interactive,external,no_fee,109.0,1.0,0.0,0.0,1.0,140000,1.0,0.0,0.0,0.0,0.0,0.0,665.0,665.0,1334.0,0.0,,1.0,0.001084,0.0,,,0.0,,0.0
3784,573770,1,39,0.0,0,1830,138,1660,86,170.0,52,23.0,4.0,8,7.0,12,1745,100,0,0,16.0,Unreferred,external,no_fee,18.0,1.0,0.0,0.0,0.0,20000,0.0,0.0,0.0,0.0,0.0,0.0,893.0,893.0,1167.0,0.0,,1.0,0.0,0.0,787.0,,0.0,27.0,3.0
3785,573771,1,37,,0,,0,,0,,0,,,0,,0,,0,0,0,0,Unreferred,spillover,no_fee,12.0,1.0,0.0,0.0,1.0,12200,0.0,1.0,1.0,0.0,0.0,0.0,511.0,485.0,1277.0,0.0,9.0,1.0,-0.002,0.0,,,0.0,,0.0
3786,573772,1,33,1.0,0,6777,638,1686,360,5091,278,592.0,911.0,68,1227,40,4222,400,3,3,86.0,MGM,external,reduced_fee,8.0,1.0,0.0,0.0,1.0,26000,0.0,1.0,0.0,0.0,0.0,0.0,1360,1360,963.0,0.0,,1.0,0.25860900000000003,0.0,,,0.0,,0.0
3787,573773,1,49,0.0,0,845.0,110,107.0,20,737.0,90,131.0,131.0,128,263.0,10,376.0,80,0,0,62.0,,,no_fee,139.0,1.0,0.0,0.0,1.0,59600,0.0,0.0,0.0,0.0,0.0,0.001,848.0,833.0,1300.0,0.0,,1.0,0.000167,0.0371,8814,9388,5.0,363.0,2.0
3788,573774,1,42,1.0,1,8764,1018,1195,168,7570,850,1333,3725,536,3317,438,3730,284,4,4,40.0,Interactive,external,full_fee,91.0,1.0,0.0,0.0,1.0,73200,0.0,0.0,0.0,0.0,0.0,0.0,2116,2116,1327.0,0.0,,1.0,0.106332,0.0,91.0,,0.0,,0.0
3789,573775,1,36,0.0,0,1362,186,365.0,48,998.0,138,154.0,781.0,172,30.0,16,767.0,86,9,24,9.0,MGM,spillover,reduced_fee,11.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1229,815.0,1235.0,1.0,294.0,0.0,0.0,0.0,,,0.0,,0.0
3790,573776,1,30,0.0,0,6778,578,588.0,46,6191,532,4957,1878,284,2665,204,2019,206,8,31,103.0,Unreferred,external,no_fee,33.0,1.0,0.0,0.0,1.0,39200,0.0,0.0,0.0,0.0,0.0,0.003,4189,1879,1289.0,0.0,6.0,1.0,0.42905600000000005,0.0,,,0.0,,0.0
3791,573777,2,31,1.0,0,4695,922,328.0,108,4368,814,1173,2002,476,1805,426,1400,200,5,5,1,Unreferred,external,no_fee,32.0,1.0,0.0,0.0,0.0,100000,0.0,0.0,0.0,0.0,0.0,0.0,1509,1509,1346.0,0.0,,2.0,0.000746,0.0,,,0.0,,0.0
3792,573778,1,36,0.0,1,,0,,0,,0,,,0,,0,,0,0,0,69.0,MGM,external,full_fee,2.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.069,,,673.0,0.0,,1.0,0.13,0.0,,,0.0,,0.0
3793,573779,1,41,0.0,0,2579,178,128.0,18,2452,160,819.0,753.0,92,1270,78,593.0,42,4,6,14.0,Search,external,no_fee,29.0,1.0,0.0,0.0,1.0,70000,0.0,0.0,0.0,0.0,0.0,0.0,1391,1368,1277.0,0.0,,1.0,0.11405599999999999,0.0,,,0.0,,0.0
3794,573780,1,53,1.0,1,5115,262,790.0,120,4326,142,366.0,3655,132,2536,18,1652,172,3,3,2,Unreferred,external,full_fee,14.0,1.0,0.0,0.0,1.0,41600,1.0,1.0,0.0,0.0,0.0,0.0,3096,3075,1376.0,0.0,,1.0,0.0019219999999999999,0.0,12443,,0.0,805.0,2.0
3795,573781,2,41,0.0,1,2077,394,853.0,120,1224,274,145.0,1418,212,96.0,62,1370,170,15,375,19,,,full_fee,13.0,1.0,0.0,0.0,1.0,75000,1.0,10.0,10.0,3.0,1.0,0.0,2153,2133,1372.0,1.0,280.0,0.0,0.0,0.0,16647,,0.0,522.0,3.0
3796,573782,1,35,0.0,1,7298,296,2654,174,4644,122,3145,3636,76,642.0,12,4583,104,5,6,109.0,MGM,external,full_fee,41.0,1.0,0.0,0.0,1.0,58800,0.0,0.0,0.0,0.0,0.0,0.0,2906,2906,1102.0,0.0,,1.0,0.098116,0.0,,,0.0,,0.0
3797,573783,1,41,0.0,0,5777,662,1901,272,3876,390,105.0,2182,400,794.0,16,2230,308,4,4,2,MGM,spillover,reduced_fee,9.0,1.0,0.0,0.0,1.0,36000,1.0,0.0,0.0,0.0,0.0,0.0,1260,1250,1315.0,0.0,,1.0,0.144581,0.0,25782,,0.0,363.0,3.0
3798,573784,1,57,0.0,1,5943,494,1035,186,4908,308,1266,3794,336,2584,60,2538,294,5,8,42.0,Search,external,full_fee,19.0,1.0,0.0,0.0,1.0,36000,1.0,1.0,0.0,0.0,0.0,0.0,1938,1917,1372.0,0.0,,1.0,0.019604,0.0,10343,,0.0,972.0,3.0
3799,573785,1,35,1.0,0,5507,542,1408,170,4100,372,2467,1581,384,1448,18,2267,256,4,6,17,Paid Search,external,full_fee,11.0,1.0,0.0,0.0,1.0,33200,1.0,1.0,0.0,0.0,0.0,0.001,1158,1156,1228.0,0.0,,1.0,0.354246,0.0,340.0,,0.0,,0.0
3800,573786,1,40,0.0,0,4777,486,177.0,18,4601,468,2890,3777,820,3178,280,396.0,32,4,4,102.0,MGM,external,full_fee,10.0,1.0,0.0,0.0,1.0,40000,0.0,0.0,0.0,0.0,0.0,0.0,1927,1923,1156.0,0.0,,1.0,0.042062999999999996,0.0,667.0,,0.0,,0.0
3801,573787,1,43,1.0,0,1044,104,668.0,60,376.0,44,58.0,294.0,64,,0,963.0,96,5,5,27,Unreferred,external,no_fee,2.0,1.0,0.0,0.0,0.0,13333,1.0,0.0,0.0,0.0,0.0,0.004,6.0,,984.0,0.0,,1.0,0.14025,0.0,,,0.0,,0.0
3802,573788,1,31,1.0,0,5459,586,1266,286,4193,300,804.0,2596,152,2323,74,1171,308,4,6,8,In House,others,full_fee,12.0,1.0,0.0,0.0,1.0,49667,1.0,1.0,0.0,0.0,0.0,0.0,1251,1251,959.0,0.0,376.0,1.0,0.098577,0.0,,,0.0,,0.0
3803,573789,1,52,0.0,0,7655,246,7.0,4,7648,242,4304,5402,276,4958,86,1478,124,7,13,20,Paid Search,external,full_fee,12.0,1.0,0.0,0.0,0.0,37200,0.0,0.0,0.0,0.0,0.0,0.0,2200,2200,1159.0,0.0,,1.0,-0.00277,0.0,1372,,0.0,39.0,2.0
3804,573790,1,37,0.0,0,2379,112,195.0,30,2185,82,205.0,1209,68,1295,18,782.0,50,0,0,18,Direct,external,reduced_fee,5.0,1.0,0.0,0.0,0.0,50000,0.0,0.0,0.0,0.0,0.0,0.0,653.0,653.0,1197.0,0.0,,1.0,0.0,0.039,2800,2566,2.0,60.0,4.0
3805,573791,1,41,0.0,0,1717,114,272.0,24,1445,90,67.0,479.0,84,431.0,4,1004,84,0,0,5.0,Unreferred,external,no_fee,87.0,1.0,0.0,0.0,1.0,39600,0.0,0.0,0.0,0.0,0.0,0.0,554.0,382.0,1300.0,0.0,,1.0,0.039938999999999995,0.4171,7886,415.0,2.0,301.0,2.0
3806,573792,2,51,1.0,0,28409,1666,6677,528,21733,1138,2711,4860,1272,15536,98,8819,1060,11,19,257.0,In House,others,full_fee,81.0,1.0,0.0,0.0,0.0,55200,0.0,0.0,0.0,0.0,0.0,0.0,6377,6316,1224.0,1.0,3534,1.0,0.0,0.0,8961,,0.0,20.0,2.0
3807,573793,2,36,1.0,1,8182,498,2633,120,5549,378,777.0,3746,236,3024,102,2261,204,9,13,21.0,Unreferred,external,full_fee,35.0,1.0,0.0,0.0,1.0,134667,1.0,1.0,0.0,0.0,0.0,0.0,2861,2754,1300.0,0.0,,2.0,0.039184,0.0,,,0.0,,0.0
3808,573794,1,33,1.0,0,10037,956,4309,528,5728,428,332.0,5135,252,951.0,40,5892,500,3,3,11,Partner,external,no_fee,9.0,1.0,0.0,0.0,1.0,40000,1.0,0.0,0.0,0.0,0.0,0.0,3085,2831,1289.0,0.0,,1.0,0.025879000000000003,0.0,,,0.0,,0.0
3809,573795,1,35,0.0,0,4248,554,353.0,54,3895,500,493.0,1855,176,1322,78,1088,126,5,7,0,MGM,external,reduced_fee,5.0,1.0,0.0,0.0,1.0,42667,1.0,0.0,0.0,0.0,0.0,0.0,1047,1047,967.0,0.0,,1.0,0.09109199999999999,0.0,5966,,0.0,390.0,3.0
3810,573796,1,30,1.0,0,14485,348,7291,102,7195,246,6023,6601,268,219.0,86,12591,144,6,9,185.0,MGM,external,no_fee,15.0,1.0,0.0,0.0,0.0,41333,1.0,0.0,0.0,0.0,0.0,0.0,7878,7878,1293.0,0.0,,1.0,0.070287,0.0,1680,,0.0,10.0,3.0
3811,573797,1,40,0.0,0,1273,156,342.0,56,932.0,100,220.0,494.0,24,531.0,56,566.0,68,0,0,18.0,MGM,external,full_fee,11.0,1.0,0.0,0.0,1.0,12000,0.0,0.0,0.0,0.0,0.0,0.001,286.0,286.0,1156.0,0.0,,1.0,0.002633,0.0,,,0.0,,0.0
3812,573798,1,33,1.0,0,718.0,44,52.0,16,666.0,28,121.0,582.0,12,,0,183.0,20,4,31,7,MGM,external,full_fee,,,,,,,,,,,,0.024,,,0.0,1.0,,0.0,0.0,0.0,,,0.0,,0.0
3813,573799,2,38,0.0,0,19.0,26,1.0,4,17.0,22,,,0,17.0,22,1.0,4,5,5,155.0,Unreferred,external,no_fee,43.0,1.0,0.0,0.0,0.0,26000,0.0,0.0,0.0,0.0,0.0,0.076,79.0,79.0,962.0,0.0,,2.0,0.41233000000000003,0.2167,718.0,219.0,2.0,,0.0
3814,573800,1,34,0.0,1,2086,324,378.0,118,1709,206,107.0,1433,164,401.0,66,456.0,120,6,7,23.0,MGM,external,full_fee,26.0,1.0,0.0,0.0,1.0,40000,1.0,0.0,0.0,0.0,0.0,0.0,654.0,497.0,1304.0,0.0,,1.0,0.036795999999999995,0.0,,,0.0,,0.0
3815,573801,1,30,0.0,0,2847,216,384.0,30,2463,186,210.0,2324,116,1465,44,595.0,54,7,9,25,,,no_fee,7.0,1.0,0.0,0.0,1.0,20000,1.0,0.0,0.0,0.0,0.0,0.0,810.0,737.0,1209.0,0.0,,1.0,0.1891,0.0,,,0.0,,0.0
3816,573802,1,32,1.0,0,,0,,0,,0,,,0,,0,,0,0,0,0,MGM,external,no_fee,1.0,0.0,0.0,0.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,0.0,,,0.0,,0.0
3817,573803,2,38,1.0,1,10095,1234,2497,240,7599,994,3513,3092,328,5037,360,2457,384,15,63,73.0,MGM,spillover,full_fee,10.0,1.0,0.0,0.0,0.0,80000,0.0,3.0,3.0,0.0,1.0,0.0,4501,4486,1350.0,1.0,70.0,1.0,0.0,0.0,3522,,0.0,103.0,2.0
3818,573804,1,39,0.0,1,3731,48,240.0,10,3491,38,378.0,839.0,56,327.0,2,3405,46,3,3,88,MGM,external,full_fee,3.0,1.0,0.0,0.0,0.0,19800,0.0,0.0,0.0,0.0,0.0,0.0,1292,1292,1312.0,0.0,,1.0,0.21195,0.0,,,0.0,,0.0
3819,573805,1,59,1.0,0,1766,438,820.0,84,946.0,354,48.0,284.0,16,301.0,156,733.0,84,7,7,3,,,no_fee,174.0,1.0,0.0,0.0,1.0,40000,1.0,0.0,0.0,0.0,0.0,0.0,682.0,682.0,1376.0,0.0,,1.0,0.061573,0.0,91.0,,0.0,6.0,2.0
3820,573806,2,39,0.0,1,20652,1448,6110,344,14543,1104,1821,12915,1684,3937,40,9671,668,13,61,14,Partner,spillover,full_fee,130.0,1.0,0.0,0.0,1.0,91200,1.0,0.0,0.0,0.0,0.0,0.0,10537,8282,1156.0,0.0,,2.0,0.096842,0.0,17987,,0.0,1228,3.0
3821,573807,2,38,1.0,1,8113,1064,1550,192,6564,872,1002,3745,332,2478,348,2791,300,15,81,128.0,Partner,spillover,full_fee,88.0,1.0,0.0,0.0,1.0,104400,1.0,0.0,0.0,0.0,0.0,0.0,1698,1571,1224.0,0.0,,2.0,0.063433,0.0,13.0,,0.0,13.0,2.0
3822,573808,3,36,0.0,0,2320,294,137.0,100,2183,194,299.0,1388,76,834.0,110,771.0,134,15,48,16.0,Affiliates,external,no_fee,55.0,1.0,0.0,0.0,1.0,114400,1.0,0.0,0.0,0.0,0.0,0.0,986.0,913.0,1281.0,0.0,,3.0,0.000662,0.0,4627,,0.0,202.0,2.0
3823,573809,1,44,1.0,1,15100,850,2254,196,12847,654,6225,2267,432,7188,336,3226,304,0,0,297.0,MGM,external,full_fee,51.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.040999999999999995,4151,4151,1011.0,1.0,1813,0.0,0.0,0.0,,,0.0,,0.0
3824,573810,1,46,0.0,0,1111,268,434.0,212,677.0,56,313.0,340.0,12,423.0,10,586.0,234,7,18,15.0,MGM,spillover,full_fee,11.0,1.0,0.0,0.0,1.0,35200,0.0,0.0,0.0,0.0,0.0,0.0,184.0,184.0,1372.0,0.0,,1.0,0.08671799999999999,0.0222,5907,1007,2.0,164.0,2.0
3825,573811,1,60,0.0,0,930.0,6,,0,930.0,6,223.0,,0,930.0,6,,0,9,82,9.0,In House,others,no_fee,13.0,1.0,1.0,0.0,1.0,85200,1.0,1.0,1.0,0.0,0.0,0.0,2877,2040,1213.0,0.0,8.0,1.0,0.0,0.0,4698,,0.0,158.0,4.0
3826,573812,1,56,0.0,1,5461,772,2099,420,3362,352,960.0,2298,512,743.0,22,2750,486,0,0,105,In House,others,full_fee,7.0,1.0,0.0,0.0,1.0,60000,0.0,0.0,0.0,0.0,0.0,0.0,1062,1059,1182.0,0.0,,1.0,0.099642,0.0,3392,,0.0,71.0,2.0
3827,573813,1,36,1.0,0,2414,386,389.0,214,2025,172,122.0,465.0,44,204.0,20,1933,266,4,4,62,MGM,external,reduced_fee,6.0,1.0,0.0,0.0,1.0,6000,0.0,2.0,0.0,0.0,0.0,0.004,492.0,379.0,933.0,0.0,,1.0,0.470106,0.0,,,0.0,,0.0
3828,573814,1,30,1.0,0,5858,832,343.0,92,5515,740,1230,1531,200,1777,138,1549,186,6,8,38.0,MGM,external,full_fee,5.0,1.0,0.0,0.0,0.0,7000,1.0,1.0,0.0,0.0,0.0,0.0,1309,1309,942.0,0.0,,1.0,0.088244,0.0,,,0.0,,0.0
3829,573815,1,31,0.0,0,819.0,122,519.0,74,301.0,48,59.0,81.0,40,3.0,2,620.0,92,0,0,3.0,MGM,external,reduced_fee,3.0,1.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.02,198.0,148.0,0.0,0.0,,1.0,0.636626,0.0,,,0.0,,0.0
3830,573816,3,62,1.0,0,11122,512,3947,272,7175,240,242.0,1773,232,3128,60,5293,302,6,12,21.0,,spillover,full_fee,139.0,1.0,0.0,0.0,1.0,127200,1.0,0.0,0.0,0.0,0.0,0.0,3087,2857,1376.0,1.0,327.0,2.0,0.041451,0.0,10685,,0.0,643.0,2.0
3831,573817,1,28,1.0,0,7336,780,2799,404,4537,376,561.0,2031,340,974.0,42,3702,460,9,95,96,In House,others,full_fee,13.0,1.0,0.0,0.0,0.0,48800,0.0,11.0,6.0,0.0,0.0,0.0,1571,1481,1190.0,0.0,,1.0,0.0051329999999999995,0.0,324.0,,0.0,32.0,2.0
3832,573818,1,28,1.0,0,4537,924,503.0,156,4034,768,685.0,1568,492,1443,288,1740,264,4,5,5.0,Direct,external,reduced_fee,6.0,1.0,0.0,0.0,0.0,20000,0.0,1.0,0.0,0.0,0.0,0.001,944.0,935.0,947.0,0.0,,1.0,0.136235,0.0,,,0.0,,0.0
3833,573819,1,58,0.0,0,,0,,0,,0,,,0,,0,,0,0,0,0,Paid Search,external,reduced_fee,1.0,0.0,0.0,0.0,0.0,1000,0.0,0.0,0.0,0.0,0.0,0.043,,,0.0,0.0,,1.0,0.0,0.0,,,0.0,,0.0
3834,573820,1,37,1.0,0,13642,1200,2079,216,11563,984,4358,5585,756,6422,578,4908,350,8,13,14.0,Unreferred,spillover,full_fee,80.0,1.0,0.0,0.0,0.0,100000,0.0,0.0,0.0,0.0,0.0,0.0,3301,3300,1194.0,0.0,,1.0,0.0038810000000000003,0.0,,,0.0,,0.0
3835,573821,1,49,1.0,1,1287,62,101.0,22,1186,40,,804.0,28,273.0,14,101.0,22,9,121,57,MGM,spillover,full_fee,6.0,1.0,0.0,0.0,1.0,34667,1.0,4.0,4.0,1.0,0.0,0.0,1173,1173,1376.0,1.0,98.0,0.0,0.0,0.0,6399,,0.0,1599,2.0
3836,573822,1,37,1.0,0,5163,540,1799,254,3365,286,235.0,1034,148,1114,102,2196,238,3,3,44.0,MGM,external,reduced_fee,10.0,1.0,0.0,0.0,1.0,24000,0.0,0.0,0.0,0.0,0.0,0.001,895.0,895.0,1300.0,0.0,,1.0,0.027877999999999997,0.0,1042,,0.0,2083,2.0
3837,573823,1,32,1.0,0,3822,750,996.0,318,2826,432,154.0,734.0,244,569.0,172,2012,370,7,14,1,Paid Search,external,reduced_fee,5.0,1.0,1.0,0.0,0.0,5000,1.0,0.0,0.0,0.0,0.0,0.0,774.0,767.0,1353.0,0.0,,1.0,0.00496,0.0,,,0.0,,0.0
3838,573824,1,40,1.0,0,9257,986,3904,338,5354,648,336.0,2799,544,1058,84,3923,368,0,0,86.0,MGM,external,full_fee,56.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.001,1803,1727,1156.0,1.0,1002,0.0,0.0,0.0162,1614,4893,3.0,,0.0
3839,573825,1,66,0.0,0,4792,74,202.0,8,4589,66,2307,2134,112,3812,36,890.0,36,7,11,31.0,MGM,external,full_fee,36.0,1.0,0.0,0.0,1.0,45600,1.0,0.0,0.0,0.0,0.0,0.0,1102,1102,1376.0,0.0,,1.0,0.257369,0.0,5524,,0.0,844.0,2.0
3840,573826,1,42,0.0,0,4680,260,1721,90,2959,170,1642,1968,268,1369,18,2581,138,0,0,120.0,MGM,external,full_fee,11.0,1.0,0.0,0.0,0.0,54400,0.0,0.0,0.0,0.0,0.0,0.001,693.0,693.0,1350.0,0.0,,1.0,0.21031,0.0,129.0,,0.0,207.0,2.0
3841,573827,1,40,0.0,0,1418,196,487.0,114,932.0,82,25.0,679.0,60,235.0,6,273.0,112,6,12,9.0,MGM,external,full_fee,10.0,1.0,0.0,0.0,1.0,24000,1.0,0.0,0.0,0.0,0.0,0.0,488.0,457.0,1350.0,0.0,,1.0,0.18001,0.0,2212,,0.0,139.0,3.0
3842,573828,1,40,0.0,0,148.0,160,24.0,60,124.0,100,2.0,1.0,4,101.0,82,29.0,60,4,5,4,Paid Search,external,no_fee,3.0,1.0,0.0,0.0,1.0,3467,0.0,0.0,0.0,0.0,0.0,0.008,29.0,29.0,0.0,0.0,,1.0,0.053838,0.0,,,0.0,,0.0
3843,573829,1,27,0.0,0,,0,,0,,0,,,0,,0,,0,0,0,0,Paid Search,external,full_fee,,,,,,,,,,,,0.0,,,1034.0,1.0,,0.0,0.0,0.0,,,0.0,,0.0
3844,573830,1,44,1.0,1,5579,946,1296,332,4283,614,693.0,2122,220,1760,298,2017,384,9,210,102,In House,others,full_fee,7.0,1.0,0.0,0.0,1.0,20000,1.0,0.0,0.0,0.0,0.0,0.0,1201,1199,1156.0,0.0,,1.0,0.210132,0.0,,,0.0,,0.0
3845,573831,1,34,0.0,0,1237,62,196.0,22,1040,40,301.0,529.0,16,545.0,8,638.0,28,4,6,53,MGM,external,no_fee,3.0,1.0,0.0,0.0,1.0,4000,1.0,1.0,0.0,0.0,0.0,0.0,452.0,452.0,1114.0,0.0,,1.0,0.29739499999999996,0.0,,,0.0,,0.0
3846,573832,1,46,0.0,0,3262,174,44.0,16,3218,158,929.0,1251,144,1547,48,317.0,60,4,4,5.0,Unreferred,spillover,no_fee,51.0,1.0,0.0,0.0,0.0,35200,0.0,1.0,0.0,0.0,0.0,0.0,765.0,711.0,1350.0,0.0,,1.0,0.174201,0.0,8195,,0.0,858.0,3.0
3847,573833,1,42,0.0,1,5730,462,1981,108,3749,354,2960,2222,120,1352,58,936.0,164,0,0,122.0,Media,external,full_fee,52.0,1.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.004,1984,1923,1121.0,1.0,329.0,0.0,0.0,0.0,,,0.0,,0.0
3848,573834,1,33,0.0,0,3570,818,417.0,88,3154,730,1050,1368,284,698.0,278,1474,180,6,8,30.0,Unreferred,spillover,no_fee,20.0,1.0,0.0,0.0,1.0,33600,1.0,0.0,0.0,0.0,0.0,0.0,1786,1705,1076.0,0.0,,1.0,0.184152,0.0,,,0.0,,0.0
3849,573835,1,49,0.0,0,7964,562,3153,156,4811,406,1254,3442,540,1813,84,5230,352,8,30,58,Unreferred,external,full_fee,13.0,1.0,0.0,0.0,1.0,110000,1.0,0.0,0.0,0.0,0.0,0.0,1836,1836,1011.0,0.0,,1.0,0.024053,0.0197,5477,6799,3.0,34.0,2.0
3850,573836,1,60,0.0,0,146.0,12,135.0,10,11.0,2,,,0,,0,106.0,8,4,4,0,MGM,external,no_fee,1.0,1.0,0.0,0.0,0.0,5333,1.0,0.0,0.0,0.0,0.0,0.004,,,1093.0,0.0,,1.0,0.020783000000000003,0.0,,,0.0,,0.0
3851,573837,1,34,1.0,0,4055,1112,1057,440,2998,672,378.0,1486,216,1197,336,1355,498,0,0,19.0,MGM,external,reduced_fee,10.0,1.0,0.0,0.0,1.0,41333,0.0,3.0,0.0,0.0,0.0,0.0,1002,981.0,1369.0,0.0,,1.0,0.149549,0.0704,125.0,138.0,2.0,,0.0
3852,573838,1,43,1.0,0,4021,582,2384,350,1637,232,468.0,849.0,276,282.0,6,3287,510,0,0,15.0,Affiliates,external,no_fee,22.0,1.0,0.0,0.0,1.0,29200,0.0,0.0,0.0,0.0,0.0,0.0,727.0,720.0,1243.0,0.0,,1.0,0.041708999999999996,0.0,1038,,0.0,,0.0
